starting_times,source_nodes,target_nodes,ending_times,durations
24680.0,129,137,24700.0,20.0
24680.0,52,54,24700.0,20.0
24680.0,55,65,24700.0,20.0
24680.0,66,57,24700.0,20.0
24680.0,66,68,24700.0,20.0
24680.0,43,33,24700.0,20.0
24680.0,24,31,24700.0,20.0
24680.0,27,31,24700.0,20.0
24680.0,41,29,24700.0,20.0
24680.0,39,236,24700.0,20.0
24680.0,39,47,24700.0,20.0
24680.0,96,95,24700.0,20.0
24680.0,96,75,24700.0,20.0
24680.0,106,99,24700.0,20.0
24680.0,106,109,24700.0,20.0
24680.0,106,117,24700.0,20.0
24680.0,99,109,24700.0,20.0
24680.0,105,111,24700.0,20.0
24680.0,109,235,24700.0,20.0
24680.0,109,117,24700.0,20.0
24680.0,114,113,24700.0,20.0
24680.0,238,61,24700.0,20.0
24700.0,212,224,24720.0,20.0
24700.0,214,210,24720.0,20.0
24700.0,214,225,24720.0,20.0
24700.0,214,224,24720.0,20.0
24700.0,210,225,24720.0,20.0
24700.0,210,224,24720.0,20.0
24700.0,196,204,24720.0,20.0
24700.0,190,202,24720.0,20.0
24700.0,187,197,24720.0,20.0
24700.0,228,223,24720.0,20.0
24700.0,197,239,24720.0,20.0
24700.0,127,126,24720.0,20.0
24700.0,127,131,24720.0,20.0
24700.0,126,136,24720.0,20.0
24700.0,126,131,24720.0,20.0
24700.0,138,136,24720.0,20.0
24700.0,130,131,24720.0,20.0
24700.0,129,137,24720.0,20.0
24700.0,128,137,24720.0,20.0
24700.0,52,54,24720.0,20.0
24700.0,52,64,24720.0,20.0
24700.0,54,48,24720.0,20.0
24700.0,66,68,24720.0,20.0
24700.0,24,31,24720.0,20.0
24700.0,24,36,24720.0,20.0
24700.0,42,39,24720.0,20.0
24700.0,32,236,24720.0,20.0
24700.0,88,72,24720.0,20.0
24700.0,96,95,24720.0,20.0
24700.0,96,75,24720.0,20.0
24700.0,106,109,24720.0,20.0
24700.0,106,117,24720.0,20.0
24700.0,83,79,24720.0,20.0
24700.0,99,109,24720.0,20.0
24700.0,99,117,24720.0,20.0
24700.0,236,47,24720.0,20.0
24700.0,238,61,24720.0,20.0
24720.0,219,218,24740.0,20.0
24720.0,212,224,24740.0,20.0
24720.0,214,225,24740.0,20.0
24720.0,214,224,24740.0,20.0
24720.0,216,223,24740.0,20.0
24720.0,210,230,24740.0,20.0
24720.0,210,224,24740.0,20.0
24720.0,190,202,24740.0,20.0
24720.0,230,224,24740.0,20.0
24720.0,197,239,24740.0,20.0
24720.0,127,131,24740.0,20.0
24720.0,126,132,24740.0,20.0
24720.0,130,131,24740.0,20.0
24720.0,128,137,24740.0,20.0
24720.0,52,64,24740.0,20.0
24720.0,62,64,24740.0,20.0
24720.0,66,68,24740.0,20.0
24720.0,23,25,24740.0,20.0
24720.0,34,44,24740.0,20.0
24720.0,39,47,24740.0,20.0
24720.0,88,72,24740.0,20.0
24720.0,96,95,24740.0,20.0
24720.0,96,75,24740.0,20.0
24720.0,106,116,24740.0,20.0
24720.0,83,79,24740.0,20.0
24720.0,99,109,24740.0,20.0
24720.0,99,112,24740.0,20.0
24720.0,0,3,24740.0,20.0
24720.0,13,8,24740.0,20.0
24720.0,11,6,24740.0,20.0
24740.0,208,212,24760.0,20.0
24740.0,212,210,24760.0,20.0
24740.0,212,225,24760.0,20.0
24740.0,212,224,24760.0,20.0
24740.0,214,225,24760.0,20.0
24740.0,216,220,24760.0,20.0
24740.0,209,224,24760.0,20.0
24740.0,190,202,24760.0,20.0
24740.0,220,222,24760.0,20.0
24740.0,228,223,24760.0,20.0
24740.0,228,222,24760.0,20.0
24740.0,126,131,24760.0,20.0
24740.0,52,56,24760.0,20.0
24740.0,69,58,24760.0,20.0
24740.0,62,64,24760.0,20.0
24740.0,24,46,24760.0,20.0
24740.0,26,37,24760.0,20.0
24740.0,28,37,24760.0,20.0
24740.0,33,35,24760.0,20.0
24740.0,39,47,24760.0,20.0
24740.0,96,95,24760.0,20.0
24740.0,96,75,24760.0,20.0
24740.0,106,117,24760.0,20.0
24740.0,101,104,24760.0,20.0
24740.0,80,71,24760.0,20.0
24740.0,109,111,24760.0,20.0
24740.0,236,47,24760.0,20.0
24740.0,20,17,24760.0,20.0
24740.0,11,6,24760.0,20.0
24760.0,208,210,24780.0,20.0
24760.0,212,214,24780.0,20.0
24760.0,214,224,24780.0,20.0
24760.0,215,230,24780.0,20.0
24760.0,216,228,24780.0,20.0
24760.0,210,224,24780.0,20.0
24760.0,198,196,24780.0,20.0
24760.0,198,204,24780.0,20.0
24760.0,228,223,24780.0,20.0
24760.0,127,126,24780.0,20.0
24760.0,127,131,24780.0,20.0
24760.0,133,237,24780.0,20.0
24760.0,132,120,24780.0,20.0
24760.0,129,137,24780.0,20.0
24760.0,52,56,24780.0,20.0
24760.0,62,64,24780.0,20.0
24760.0,24,236,24780.0,20.0
24760.0,26,37,24780.0,20.0
24760.0,42,39,24780.0,20.0
24760.0,35,44,24780.0,20.0
24760.0,36,46,24780.0,20.0
24760.0,39,47,24780.0,20.0
24760.0,96,95,24780.0,20.0
24760.0,96,75,24780.0,20.0
24760.0,99,112,24780.0,20.0
24760.0,101,235,24780.0,20.0
24760.0,109,111,24780.0,20.0
24760.0,236,46,24780.0,20.0
24760.0,115,118,24780.0,20.0
24760.0,20,17,24780.0,20.0
24760.0,11,6,24780.0,20.0
24760.0,116,113,24780.0,20.0
24780.0,215,217,24800.0,20.0
24780.0,216,228,24800.0,20.0
24780.0,216,226,24800.0,20.0
24780.0,190,202,24800.0,20.0
24780.0,127,131,24800.0,20.0
24780.0,126,128,24800.0,20.0
24780.0,138,128,24800.0,20.0
24780.0,133,237,24800.0,20.0
24780.0,132,128,24800.0,20.0
24780.0,132,120,24800.0,20.0
24780.0,129,137,24800.0,20.0
24780.0,128,120,24800.0,20.0
24780.0,62,64,24800.0,20.0
24780.0,23,25,24800.0,20.0
24780.0,24,42,24800.0,20.0
24780.0,24,36,24800.0,20.0
24780.0,24,32,24800.0,20.0
24780.0,24,236,24800.0,20.0
24780.0,25,34,24800.0,20.0
24780.0,27,31,24800.0,20.0
24780.0,27,46,24800.0,20.0
24780.0,42,36,24800.0,20.0
24780.0,42,39,24800.0,20.0
24780.0,38,46,24800.0,20.0
24780.0,39,236,24800.0,20.0
24780.0,39,47,24800.0,20.0
24780.0,96,95,24800.0,20.0
24780.0,96,75,24800.0,20.0
24780.0,83,79,24800.0,20.0
24780.0,99,112,24800.0,20.0
24780.0,80,71,24800.0,20.0
24780.0,109,111,24800.0,20.0
24780.0,236,47,24800.0,20.0
24780.0,20,17,24800.0,20.0
24780.0,11,6,24800.0,20.0
24800.0,208,225,24820.0,20.0
24800.0,218,230,24820.0,20.0
24800.0,212,224,24820.0,20.0
24800.0,216,221,24820.0,20.0
24800.0,190,203,24820.0,20.0
24800.0,231,240,24820.0,20.0
24800.0,205,204,24820.0,20.0
24800.0,125,137,24820.0,20.0
24800.0,127,131,24820.0,20.0
24800.0,126,128,24820.0,20.0
24800.0,138,134,24820.0,20.0
24800.0,224,222,24820.0,20.0
24800.0,224,221,24820.0,20.0
24800.0,132,128,24820.0,20.0
24800.0,132,120,24820.0,20.0
24800.0,129,137,24820.0,20.0
24800.0,128,120,24820.0,20.0
24800.0,52,56,24820.0,20.0
24800.0,62,64,24820.0,20.0
24800.0,66,68,24820.0,20.0
24800.0,43,44,24820.0,20.0
24800.0,24,30,24820.0,20.0
24800.0,24,29,24820.0,20.0
24800.0,24,46,24820.0,20.0
24800.0,26,37,24820.0,20.0
24800.0,34,44,24820.0,20.0
24800.0,39,236,24820.0,20.0
24800.0,39,47,24820.0,20.0
24800.0,96,95,24820.0,20.0
24800.0,96,75,24820.0,20.0
24800.0,101,235,24820.0,20.0
24800.0,101,112,24820.0,20.0
24800.0,236,47,24820.0,20.0
24800.0,21,15,24820.0,20.0
24800.0,114,103,24820.0,20.0
24800.0,116,113,24820.0,20.0
24800.0,100,112,24820.0,20.0
24820.0,212,224,24840.0,20.0
24820.0,217,230,24840.0,20.0
24820.0,193,197,24840.0,20.0
24820.0,231,240,24840.0,20.0
24820.0,205,204,24840.0,20.0
24820.0,126,128,24840.0,20.0
24820.0,126,237,24840.0,20.0
24820.0,138,134,24840.0,20.0
24820.0,133,120,24840.0,20.0
24820.0,129,137,24840.0,20.0
24820.0,128,120,24840.0,20.0
24820.0,52,57,24840.0,20.0
24820.0,55,56,24840.0,20.0
24820.0,62,64,24840.0,20.0
24820.0,40,31,24840.0,20.0
24820.0,26,37,24840.0,20.0
24820.0,34,44,24840.0,20.0
24820.0,39,236,24840.0,20.0
24820.0,137,122,24840.0,20.0
24820.0,88,72,24840.0,20.0
24820.0,96,95,24840.0,20.0
24820.0,96,75,24840.0,20.0
24820.0,83,79,24840.0,20.0
24820.0,99,112,24840.0,20.0
24820.0,116,113,24840.0,20.0
24820.0,104,100,24840.0,20.0
24840.0,212,225,24860.0,20.0
24840.0,212,224,24860.0,20.0
24840.0,217,230,24860.0,20.0
24840.0,198,204,24860.0,20.0
24840.0,231,240,24860.0,20.0
24840.0,126,128,24860.0,20.0
24840.0,126,120,24860.0,20.0
24840.0,140,137,24860.0,20.0
24840.0,133,137,24860.0,20.0
24840.0,132,123,24860.0,20.0
24840.0,128,123,24860.0,20.0
24840.0,43,24,24860.0,20.0
24840.0,43,26,24860.0,20.0
24840.0,43,28,24860.0,20.0
24840.0,43,37,24860.0,20.0
24840.0,24,38,24860.0,20.0
24840.0,34,44,24860.0,20.0
24840.0,137,123,24860.0,20.0
24840.0,137,122,24860.0,20.0
24840.0,96,95,24860.0,20.0
24840.0,96,75,24860.0,20.0
24840.0,83,79,24860.0,20.0
24840.0,123,120,24860.0,20.0
24840.0,235,119,24860.0,20.0
24840.0,114,119,24860.0,20.0
24840.0,11,6,24860.0,20.0
24840.0,116,113,24860.0,20.0
24840.0,119,100,24860.0,20.0
24840.0,84,89,24860.0,20.0
24860.0,212,214,24880.0,20.0
24860.0,212,224,24880.0,20.0
24860.0,202,239,24880.0,20.0
24860.0,127,131,24880.0,20.0
24860.0,126,132,24880.0,20.0
24860.0,126,128,24880.0,20.0
24860.0,126,120,24880.0,20.0
24860.0,138,134,24880.0,20.0
24860.0,132,120,24880.0,20.0
24860.0,130,131,24880.0,20.0
24860.0,128,237,24880.0,20.0
24860.0,128,120,24880.0,20.0
24860.0,63,70,24880.0,20.0
24860.0,40,31,24880.0,20.0
24860.0,43,37,24880.0,20.0
24860.0,131,137,24880.0,20.0
24860.0,131,134,24880.0,20.0
24860.0,39,47,24880.0,20.0
24860.0,137,122,24880.0,20.0
24860.0,88,72,24880.0,20.0
24860.0,96,95,24880.0,20.0
24860.0,96,75,24880.0,20.0
24860.0,83,79,24880.0,20.0
24860.0,105,109,24880.0,20.0
24860.0,235,119,24880.0,20.0
24860.0,114,119,24880.0,20.0
24860.0,118,104,24880.0,20.0
24860.0,84,89,24880.0,20.0
24880.0,208,225,24900.0,20.0
24880.0,212,214,24900.0,20.0
24880.0,212,224,24900.0,20.0
24880.0,215,230,24900.0,20.0
24880.0,210,223,24900.0,20.0
24880.0,125,130,24900.0,20.0
24880.0,127,131,24900.0,20.0
24880.0,127,137,24900.0,20.0
24880.0,127,122,24900.0,20.0
24880.0,126,132,24900.0,20.0
24880.0,126,128,24900.0,20.0
24880.0,126,120,24900.0,20.0
24880.0,132,128,24900.0,20.0
24880.0,132,123,24900.0,20.0
24880.0,132,120,24900.0,20.0
24880.0,130,131,24900.0,20.0
24880.0,128,123,24900.0,20.0
24880.0,128,120,24900.0,20.0
24880.0,55,65,24900.0,20.0
24880.0,43,37,24900.0,20.0
24880.0,23,25,24900.0,20.0
24880.0,23,32,24900.0,20.0
24880.0,27,44,24900.0,20.0
24880.0,36,236,24900.0,20.0
24880.0,39,47,24900.0,20.0
24880.0,137,122,24900.0,20.0
24880.0,96,95,24900.0,20.0
24880.0,96,75,24900.0,20.0
24880.0,123,120,24900.0,20.0
24880.0,105,109,24900.0,20.0
24880.0,234,18,24900.0,20.0
24880.0,119,103,24900.0,20.0
24900.0,208,225,24920.0,20.0
24900.0,208,221,24920.0,20.0
24900.0,212,225,24920.0,20.0
24900.0,210,224,24920.0,20.0
24900.0,230,222,24920.0,20.0
24900.0,231,224,24920.0,20.0
24900.0,125,127,24920.0,20.0
24900.0,125,130,24920.0,20.0
24900.0,127,137,24920.0,20.0
24900.0,138,131,24920.0,20.0
24900.0,141,128,24920.0,20.0
24900.0,141,131,24920.0,20.0
24900.0,132,123,24920.0,20.0
24900.0,132,120,24920.0,20.0
24900.0,223,222,24920.0,20.0
24900.0,129,137,24920.0,20.0
24900.0,128,123,24920.0,20.0
24900.0,55,65,24920.0,20.0
24900.0,23,25,24920.0,20.0
24900.0,27,44,24920.0,20.0
24900.0,39,236,24920.0,20.0
24900.0,39,47,24920.0,20.0
24900.0,88,72,24920.0,20.0
24900.0,96,95,24920.0,20.0
24900.0,96,75,24920.0,20.0
24900.0,99,112,24920.0,20.0
24900.0,79,89,24920.0,20.0
24900.0,19,18,24920.0,20.0
24900.0,114,97,24920.0,20.0
24900.0,114,113,24920.0,20.0
24920.0,208,224,24940.0,20.0
24920.0,208,222,24940.0,20.0
24920.0,215,230,24940.0,20.0
24920.0,216,226,24940.0,20.0
24920.0,210,224,24940.0,20.0
24920.0,198,189,24940.0,20.0
24920.0,190,203,24940.0,20.0
24920.0,191,197,24940.0,20.0
24920.0,202,203,24940.0,20.0
24920.0,136,132,24940.0,20.0
24920.0,136,123,24940.0,20.0
24920.0,133,131,24940.0,20.0
24920.0,132,237,24940.0,20.0
24920.0,132,123,24940.0,20.0
24920.0,223,222,24940.0,20.0
24920.0,50,70,24940.0,20.0
24920.0,54,48,24940.0,20.0
24920.0,40,31,24940.0,20.0
24920.0,24,31,24940.0,20.0
24920.0,27,44,24940.0,20.0
24920.0,41,39,24940.0,20.0
24920.0,39,236,24940.0,20.0
24920.0,39,47,24940.0,20.0
24920.0,96,95,24940.0,20.0
24920.0,96,75,24940.0,20.0
24920.0,99,235,24940.0,20.0
24920.0,19,18,24940.0,20.0
24920.0,118,100,24940.0,20.0
24920.0,118,113,24940.0,20.0
24920.0,118,112,24940.0,20.0
24920.0,113,112,24940.0,20.0
24940.0,219,218,24960.0,20.0
24940.0,208,230,24960.0,20.0
24940.0,212,210,24960.0,20.0
24940.0,212,224,24960.0,20.0
24940.0,215,230,24960.0,20.0
24940.0,210,228,24960.0,20.0
24940.0,210,224,24960.0,20.0
24940.0,198,189,24960.0,20.0
24940.0,198,204,24960.0,20.0
24940.0,193,197,24960.0,20.0
24940.0,190,203,24960.0,20.0
24940.0,230,223,24960.0,20.0
24940.0,191,197,24960.0,20.0
24940.0,202,203,24960.0,20.0
24940.0,205,239,24960.0,20.0
24940.0,127,137,24960.0,20.0
24940.0,136,132,24960.0,20.0
24940.0,136,123,24960.0,20.0
24940.0,133,131,24960.0,20.0
24940.0,132,237,24960.0,20.0
24940.0,132,123,24960.0,20.0
24940.0,129,122,24960.0,20.0
24940.0,52,58,24960.0,20.0
24940.0,54,48,24960.0,20.0
24940.0,66,68,24960.0,20.0
24940.0,42,39,24960.0,20.0
24940.0,39,47,24960.0,20.0
24940.0,88,72,24960.0,20.0
24940.0,96,75,24960.0,20.0
24940.0,98,115,24960.0,20.0
24940.0,99,235,24960.0,20.0
24940.0,80,71,24960.0,20.0
24940.0,105,112,24960.0,20.0
24940.0,19,18,24960.0,20.0
24940.0,104,97,24960.0,20.0
24940.0,238,68,24960.0,20.0
24940.0,238,61,24960.0,20.0
24960.0,212,214,24980.0,20.0
24960.0,212,225,24980.0,20.0
24960.0,212,222,24980.0,20.0
24960.0,214,226,24980.0,20.0
24960.0,215,230,24980.0,20.0
24960.0,216,223,24980.0,20.0
24960.0,210,228,24980.0,20.0
24960.0,198,204,24980.0,20.0
24960.0,225,222,24980.0,20.0
24960.0,230,222,24980.0,20.0
24960.0,127,137,24980.0,20.0
24960.0,126,130,24980.0,20.0
24960.0,140,122,24980.0,20.0
24960.0,136,132,24980.0,20.0
24960.0,136,123,24980.0,20.0
24960.0,133,131,24980.0,20.0
24960.0,132,237,24980.0,20.0
24960.0,132,123,24980.0,20.0
24960.0,129,122,24980.0,20.0
24960.0,50,70,24980.0,20.0
24960.0,51,61,24980.0,20.0
24960.0,43,28,24980.0,20.0
24960.0,42,39,24980.0,20.0
24960.0,39,47,24980.0,20.0
24960.0,88,72,24980.0,20.0
24960.0,96,95,24980.0,20.0
24960.0,83,79,24980.0,20.0
24960.0,98,115,24980.0,20.0
24960.0,109,235,24980.0,20.0
24960.0,235,118,24980.0,20.0
24960.0,235,113,24980.0,20.0
24960.0,238,68,24980.0,20.0
24980.0,210,211,25000.0,20.0
24980.0,210,228,25000.0,20.0
24980.0,210,224,25000.0,20.0
24980.0,211,228,25000.0,20.0
24980.0,211,224,25000.0,20.0
24980.0,193,197,25000.0,20.0
24980.0,190,202,25000.0,20.0
24980.0,190,203,25000.0,20.0
24980.0,225,221,25000.0,20.0
24980.0,230,231,25000.0,20.0
24980.0,191,197,25000.0,20.0
24980.0,140,122,25000.0,20.0
24980.0,138,133,25000.0,20.0
24980.0,138,129,25000.0,20.0
24980.0,138,128,25000.0,20.0
24980.0,136,132,25000.0,20.0
24980.0,136,123,25000.0,20.0
24980.0,132,237,25000.0,20.0
24980.0,132,123,25000.0,20.0
24980.0,129,128,25000.0,20.0
24980.0,129,122,25000.0,20.0
24980.0,222,226,25000.0,20.0
24980.0,51,61,25000.0,20.0
24980.0,43,28,25000.0,20.0
24980.0,42,39,25000.0,20.0
24980.0,39,47,25000.0,20.0
24980.0,88,72,25000.0,20.0
24980.0,96,95,25000.0,20.0
24980.0,96,75,25000.0,20.0
24980.0,83,79,25000.0,20.0
24980.0,99,105,25000.0,20.0
24980.0,105,113,25000.0,20.0
24980.0,109,235,25000.0,20.0
24980.0,109,112,25000.0,20.0
24980.0,236,47,25000.0,20.0
24980.0,0,13,25000.0,20.0
24980.0,14,13,25000.0,20.0
24980.0,104,97,25000.0,20.0
24980.0,238,68,25000.0,20.0
24980.0,84,89,25000.0,20.0
25000.0,212,225,25020.0,20.0
25000.0,214,216,25020.0,20.0
25000.0,210,230,25020.0,20.0
25000.0,210,228,25020.0,20.0
25000.0,210,231,25020.0,20.0
25000.0,211,224,25020.0,20.0
25000.0,198,204,25020.0,20.0
25000.0,193,197,25020.0,20.0
25000.0,190,203,25020.0,20.0
25000.0,230,231,25020.0,20.0
25000.0,125,131,25020.0,20.0
25000.0,136,132,25020.0,20.0
25000.0,136,123,25020.0,20.0
25000.0,132,123,25020.0,20.0
25000.0,130,137,25020.0,20.0
25000.0,50,70,25020.0,20.0
25000.0,55,65,25020.0,20.0
25000.0,39,236,25020.0,20.0
25000.0,39,47,25020.0,20.0
25000.0,96,95,25020.0,20.0
25000.0,96,75,25020.0,20.0
25000.0,14,13,25020.0,20.0
25000.0,11,5,25020.0,20.0
25000.0,118,100,25020.0,20.0
25000.0,116,113,25020.0,20.0
25000.0,97,100,25020.0,20.0
25000.0,84,89,25020.0,20.0
25020.0,208,214,25040.0,20.0
25020.0,208,225,25040.0,20.0
25020.0,212,231,25040.0,20.0
25020.0,212,224,25040.0,20.0
25020.0,214,225,25040.0,20.0
25020.0,214,228,25040.0,20.0
25020.0,215,231,25040.0,20.0
25020.0,210,224,25040.0,20.0
25020.0,210,222,25040.0,20.0
25020.0,198,189,25040.0,20.0
25020.0,198,204,25040.0,20.0
25020.0,189,204,25040.0,20.0
25020.0,230,226,25040.0,20.0
25020.0,127,137,25040.0,20.0
25020.0,140,129,25040.0,20.0
25020.0,140,122,25040.0,20.0
25020.0,140,120,25040.0,20.0
25020.0,138,133,25040.0,20.0
25020.0,138,129,25040.0,20.0
25020.0,138,123,25040.0,20.0
25020.0,138,122,25040.0,20.0
25020.0,136,132,25040.0,20.0
25020.0,136,123,25040.0,20.0
25020.0,133,129,25040.0,20.0
25020.0,133,128,25040.0,20.0
25020.0,132,123,25040.0,20.0
25020.0,132,122,25040.0,20.0
25020.0,129,128,25040.0,20.0
25020.0,50,70,25040.0,20.0
25020.0,54,48,25040.0,20.0
25020.0,55,65,25040.0,20.0
25020.0,69,58,25040.0,20.0
25020.0,23,25,25040.0,20.0
25020.0,23,34,25040.0,20.0
25020.0,23,44,25040.0,20.0
25020.0,39,236,25040.0,20.0
25020.0,96,95,25040.0,20.0
25020.0,96,75,25040.0,20.0
25020.0,83,79,25040.0,20.0
25020.0,9,6,25040.0,20.0
25020.0,238,68,25040.0,20.0
25040.0,212,230,25060.0,20.0
25040.0,212,231,25060.0,20.0
25040.0,214,225,25060.0,20.0
25040.0,215,231,25060.0,20.0
25040.0,216,222,25060.0,20.0
25040.0,216,226,25060.0,20.0
25040.0,210,228,25060.0,20.0
25040.0,210,224,25060.0,20.0
25040.0,209,225,25060.0,20.0
25040.0,209,228,25060.0,20.0
25040.0,209,221,25060.0,20.0
25040.0,198,204,25060.0,20.0
25040.0,190,202,25060.0,20.0
25040.0,230,231,25060.0,20.0
25040.0,191,197,25060.0,20.0
25040.0,228,224,25060.0,20.0
25040.0,127,137,25060.0,20.0
25040.0,138,129,25060.0,20.0
25040.0,224,221,25060.0,20.0
25040.0,141,136,25060.0,20.0
25040.0,130,137,25060.0,20.0
25040.0,43,28,25060.0,20.0
25040.0,23,25,25060.0,20.0
25040.0,26,38,25060.0,20.0
25040.0,39,236,25060.0,20.0
25040.0,39,47,25060.0,20.0
25040.0,96,95,25060.0,20.0
25040.0,96,75,25060.0,20.0
25040.0,83,79,25060.0,20.0
25040.0,20,17,25060.0,20.0
25040.0,20,7,25060.0,20.0
25040.0,238,68,25060.0,20.0
25060.0,208,214,25080.0,20.0
25060.0,208,225,25080.0,20.0
25060.0,214,225,25080.0,20.0
25060.0,215,231,25080.0,20.0
25060.0,216,222,25080.0,20.0
25060.0,216,226,25080.0,20.0
25060.0,210,209,25080.0,20.0
25060.0,210,224,25080.0,20.0
25060.0,190,202,25080.0,20.0
25060.0,225,221,25080.0,20.0
25060.0,230,231,25080.0,20.0
25060.0,127,137,25080.0,20.0
25060.0,126,138,25080.0,20.0
25060.0,140,138,25080.0,20.0
25060.0,140,128,25080.0,20.0
25060.0,138,129,25080.0,20.0
25060.0,138,128,25080.0,20.0
25060.0,136,129,25080.0,20.0
25060.0,136,120,25080.0,20.0
25060.0,133,128,25080.0,20.0
25060.0,223,226,25080.0,20.0
25060.0,222,226,25080.0,20.0
25060.0,50,70,25080.0,20.0
25060.0,51,64,25080.0,20.0
25060.0,54,48,25080.0,20.0
25060.0,69,57,25080.0,20.0
25060.0,64,67,25080.0,20.0
25060.0,23,25,25080.0,20.0
25060.0,26,38,25080.0,20.0
25060.0,27,38,25080.0,20.0
25060.0,96,95,25080.0,20.0
25060.0,96,75,25080.0,20.0
25060.0,123,122,25080.0,20.0
25060.0,13,8,25080.0,20.0
25060.0,116,113,25080.0,20.0
25060.0,238,68,25080.0,20.0
25080.0,214,228,25100.0,20.0
25080.0,215,230,25100.0,20.0
25080.0,215,231,25100.0,20.0
25080.0,190,202,25100.0,20.0
25080.0,190,203,25100.0,20.0
25080.0,225,228,25100.0,20.0
25080.0,230,231,25100.0,20.0
25080.0,202,203,25100.0,20.0
25080.0,127,137,25100.0,20.0
25080.0,138,139,25100.0,20.0
25080.0,136,132,25100.0,20.0
25080.0,136,129,25100.0,20.0
25080.0,132,129,25100.0,20.0
25080.0,50,70,25100.0,20.0
25080.0,51,64,25100.0,20.0
25080.0,54,48,25100.0,20.0
25080.0,55,65,25100.0,20.0
25080.0,69,57,25100.0,20.0
25080.0,43,33,25100.0,20.0
25080.0,23,25,25100.0,20.0
25080.0,26,27,25100.0,20.0
25080.0,26,38,25100.0,20.0
25080.0,27,38,25100.0,20.0
25080.0,30,29,25100.0,20.0
25080.0,88,72,25100.0,20.0
25080.0,96,95,25100.0,20.0
25080.0,96,75,25100.0,20.0
25080.0,123,122,25100.0,20.0
25080.0,80,71,25100.0,20.0
25080.0,109,111,25100.0,20.0
25080.0,235,103,25100.0,20.0
25080.0,13,8,25100.0,20.0
25080.0,84,89,25100.0,20.0
25100.0,214,225,25120.0,20.0
25100.0,215,231,25120.0,20.0
25100.0,210,223,25120.0,20.0
25100.0,198,204,25120.0,20.0
25100.0,190,202,25120.0,20.0
25100.0,228,226,25120.0,20.0
25100.0,127,137,25120.0,20.0
25100.0,126,130,25120.0,20.0
25100.0,126,131,25120.0,20.0
25100.0,140,122,25120.0,20.0
25100.0,132,139,25120.0,20.0
25100.0,132,237,25120.0,20.0
25100.0,129,137,25120.0,20.0
25100.0,50,70,25120.0,20.0
25100.0,54,58,25120.0,20.0
25100.0,56,49,25120.0,20.0
25100.0,69,57,25120.0,20.0
25100.0,26,38,25120.0,20.0
25100.0,30,29,25120.0,20.0
25100.0,37,236,25120.0,20.0
25100.0,39,236,25120.0,20.0
25100.0,96,95,25120.0,20.0
25100.0,96,75,25120.0,20.0
25100.0,98,100,25120.0,20.0
25100.0,98,113,25120.0,20.0
25100.0,236,47,25120.0,20.0
25100.0,235,112,25120.0,20.0
25100.0,234,9,25120.0,20.0
25100.0,20,7,25120.0,20.0
25100.0,117,119,25120.0,20.0
25120.0,219,230,25140.0,20.0
25120.0,212,214,25140.0,20.0
25120.0,215,231,25140.0,20.0
25120.0,211,221,25140.0,20.0
25120.0,209,230,25140.0,20.0
25120.0,198,204,25140.0,20.0
25120.0,127,137,25140.0,20.0
25120.0,126,131,25140.0,20.0
25120.0,140,131,25140.0,20.0
25120.0,140,122,25140.0,20.0
25120.0,69,57,25140.0,20.0
25120.0,64,49,25140.0,20.0
25120.0,43,33,25140.0,20.0
25120.0,24,44,25140.0,20.0
25120.0,26,37,25140.0,20.0
25120.0,42,36,25140.0,20.0
25120.0,41,29,25140.0,20.0
25120.0,41,46,25140.0,20.0
25120.0,37,236,25140.0,20.0
25120.0,88,72,25140.0,20.0
25120.0,96,95,25140.0,20.0
25120.0,96,75,25140.0,20.0
25120.0,99,105,25140.0,20.0
25120.0,235,103,25140.0,20.0
25120.0,20,7,25140.0,20.0
25120.0,238,68,25140.0,20.0
25140.0,212,209,25160.0,20.0
25140.0,215,230,25160.0,20.0
25140.0,215,231,25160.0,20.0
25140.0,210,225,25160.0,20.0
25140.0,210,223,25160.0,20.0
25140.0,190,202,25160.0,20.0
25140.0,230,231,25160.0,20.0
25140.0,228,226,25160.0,20.0
25140.0,231,224,25160.0,20.0
25140.0,127,138,25160.0,20.0
25140.0,127,137,25160.0,20.0
25140.0,127,123,25160.0,20.0
25140.0,126,138,25160.0,20.0
25140.0,126,123,25160.0,20.0
25140.0,129,131,25160.0,20.0
25140.0,51,68,25160.0,20.0
25140.0,69,57,25160.0,20.0
25140.0,64,61,25160.0,20.0
25140.0,43,33,25160.0,20.0
25140.0,24,236,25160.0,20.0
25140.0,26,38,25160.0,20.0
25140.0,42,36,25160.0,20.0
25140.0,41,29,25160.0,20.0
25140.0,39,47,25160.0,20.0
25140.0,96,95,25160.0,20.0
25140.0,96,75,25160.0,20.0
25140.0,20,7,25160.0,20.0
25160.0,208,210,25180.0,20.0
25160.0,208,230,25180.0,20.0
25160.0,212,209,25180.0,20.0
25160.0,216,226,25180.0,20.0
25160.0,210,225,25180.0,20.0
25160.0,127,137,25180.0,20.0
25160.0,127,123,25180.0,20.0
25160.0,126,123,25180.0,20.0
25160.0,138,133,25180.0,20.0
25160.0,136,131,25180.0,20.0
25160.0,223,221,25180.0,20.0
25160.0,23,34,25180.0,20.0
25160.0,23,44,25180.0,20.0
25160.0,24,31,25180.0,20.0
25160.0,26,38,25180.0,20.0
25160.0,42,36,25180.0,20.0
25160.0,88,72,25180.0,20.0
